otu_id,Kingdom,Phylum,Class,Order,Family,Genus,Species
otu926,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,Variovorax sp. WDL1
otu927,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Tenacibaculum,Tenacibaculum todarodis
otu928,Eukaryota,Platyhelminthes,Trematoda,Opisthorchiida,Opisthorchiidae,Clonorchis,Unclassified.Clonorchis
otu929,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Desulfofundulus,Desulfofundulus kuznetsovii
otu930,Eukaryota,Ascomycota,Sordariomycetes,Magnaporthales,Pyriculariaceae,Pyricularia,Unclassified.Pyricularia
otu931,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Marinobacter,Unclassified.Marinobacter
otu932,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Brevundimonas naejangsanensis
otu933,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Unclassified.Paenibacillaceae bacterium GAS479,Unclassified.Paenibacillaceae bacterium GAS479
otu934,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Hyphomonadaceae,Unclassified.Hyphomonadaceae bacterium UKL13-1,Hyphomonadaceae bacterium UKL13-1
otu935,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Nitrososphaera,Candidatus Nitrososphaera gargensis
otu936,Eukaryota,Mollusca,Bivalvia,Mytiloida,Mytilidae,Mytilus,Unclassified.Mytilus
otu937,Bacteria,Cyanobacteria,Unclassified.Nostocales,Nostocales,Hapalosiphonaceae,Fischerella,Unclassified.Fischerella
otu938,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Nitrospirillum,Unclassified.Nitrospirillum
otu939,Eukaryota,Chordata,Leptocardii,Amphioxiformes,Branchiostomidae,Branchiostoma,Unclassified.Branchiostoma
otu940,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia,Nocardia asteroides
otu941,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter,Lysobacter antibioticus
otu942,Bacteria,Chlorobi,Chlorobia,Chlorobiales,Chlorobiaceae,Pelodictyon,Pelodictyon phaeoclathratiforme
otu943,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus bovis
otu944,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Rhizobium sp. NXC14
otu945,Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora,Micromonospora auratinigra
otu946,Bacteria,Actinobacteria,Actinobacteria,Nakamurellales,Nakamurellaceae,Nakamurella,Unclassified.Nakamurella
otu947,Bacteria,Verrucomicrobia,Verrucomicrobiae,Unclassified.Verrucomicrobiae bacterium DG1235,Unclassified.Verrucomicrobiae bacterium DG1235,Unclassified.Verrucomicrobiae bacterium DG1235,Unclassified.Verrucomicrobiae bacterium DG1235
otu948,Bacteria,Cyanobacteria,Unclassified.Synechococcales,Synechococcales,Synechococcaceae,Synechococcus,Synechococcus elongatus
otu949,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus gallolyticus
otu950,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Kitasatospora,Unclassified.Kitasatospora
otu951,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Chelatococcaceae,Chelatococcus,Unclassified.Chelatococcus
otu952,Archaea,Euryarchaeota,Methanococci,Methanococcales,Methanococcaceae,Methanothermococcus,Unclassified.Methanothermococcus
otu953,Bacteria,Unclassified.uncultured soil bacterium,Unclassified.uncultured soil bacterium,Unclassified.uncultured soil bacterium,Unclassified.uncultured soil bacterium,Unclassified.uncultured soil bacterium,Unclassified.uncultured soil bacterium
otu954,Bacteria,Actinobacteria,Actinobacteria,Streptosporangiales,Nocardiopsaceae,Nocardiopsis,Unclassified.Nocardiopsis
otu955,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Aequorivita,Unclassified.Aequorivita
otu956,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Slackia,Unclassified.Slackia
otu957,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces albulus
otu958,Eukaryota,Streptophyta,Pinopsida,Pinales,Pinaceae,Pinus,Unclassified.Pinus
otu959,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Anaeromyxobacteraceae,Anaeromyxobacter,Unclassified.Anaeromyxobacter
otu960,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Tistrella,Unclassified.Tistrella
otu961,Viruses,Unclassified.Baculoviridae,Unclassified.Baculoviridae,Unclassified.Baculoviridae,Baculoviridae,Betabaculovirus,Xestia c-nigrum granulovirus
otu962,Eukaryota,Ascomycota,Unclassified.Bispora,Unclassified.Bispora,Unclassified.Bispora,Bispora,Unclassified.Bispora
otu963,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter,Unclassified.Caulobacter
otu964,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Piscirickettsiaceae,Methylophaga,Methylophaga nitratireducenticrescens
otu965,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Zoogloeaceae,Thauera,Unclassified.Thauera
otu966,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella scopos
otu967,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Bordetella,Bordetella avium
otu968,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Marivivens,Unclassified.Marivivens
otu969,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Paludibacteraceae,Paludibacter,Unclassified.Paludibacter
otu970,Bacteria,Deinococcus-Thermus,Deinococci,Trueperales,Trueperaceae,Truepera,Truepera radiovictrix
otu971,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium terpenotabidum
otu972,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,Aeromonas media
otu973,Bacteria,Cyanobacteria,Unclassified.Synechococcales,Synechococcales,Synechococcaceae,Cyanobium,Unclassified.Cyanobium
otu974,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Collimonas,Collimonas arenae
otu975,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinotignum,Unclassified.Actinotignum
otu976,Bacteria,Planctomycetes,Phycisphaerae,Sedimentisphaerales,Sedimentisphaeraceae,Sedimentisphaera,Sedimentisphaera salicampi
otu977,Bacteria,Aquificae,Unclassified.Aquificae,Unclassified.Aquificae,Unclassified.Aquificae,Unclassified.Aquificae,Unclassified.Aquificae
otu978,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Archangiaceae,Cystobacter,Cystobacter fuscus
otu979,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Geobacteraceae,Geobacter,Geobacter sulfurreducens
otu980,Bacteria,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteraceae,Rubrobacter,Unclassified.Rubrobacter
otu981,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Dietziaceae,Dietzia,Dietzia timorensis
otu982,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xylella,Xylella fastidiosa
otu983,Eukaryota,Streptophyta,Bryopsida,Funariales,Funariaceae,Physcomitrium,Unclassified.Physcomitrium
otu984,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,Rubinisphaera,Rubinisphaera brasiliensis
otu985,Viruses,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Weaselvirus,Unclassified.Weaselvirus
otu986,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Desulfitobacterium,Desulfitobacterium metallireducens
otu987,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Confluentimicrobium,Unclassified.Confluentimicrobium
otu988,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Unclassified.Phocaeicola,Phocaeicola,Phocaeicola dorei
otu989,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces lydicus
otu990,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Trichomonascaceae,Sugiyamaella,Unclassified.Sugiyamaella
otu991,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,Stenotrophomonas sp. WZN-1
otu992,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas chlororaphis
otu993,Viruses,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,Unclassified.Streptomyces phage BRock,Unclassified.Streptomyces phage BRock
otu994,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Sneathia,Unclassified.Sneathia
otu995,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,Salinispira,Unclassified.Salinispira
otu996,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanosarcina,Methanosarcina mazei
otu997,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus polymyxa
otu998,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Agrobacterium,Unclassified.Agrobacterium
otu999,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus paralicheniformis
otu1000,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus
otu1001,Eukaryota,Streptophyta,Magnoliopsida,Malpighiales,Salicaceae,Populus,Unclassified.Populus
otu1002,Bacteria,Cyanobacteria,Unclassified.Nostocales,Nostocales,Aphanizomenonaceae,Nodularia,Unclassified.Nodularia
otu1003,Bacteria,Armatimonadetes,Unclassified.Armatimonadetes bacterium Uphvl-Ar2,Unclassified.Armatimonadetes bacterium Uphvl-Ar2,Unclassified.Armatimonadetes bacterium Uphvl-Ar2,Unclassified.Armatimonadetes bacterium Uphvl-Ar2,Unclassified.Armatimonadetes bacterium Uphvl-Ar2
otu1004,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,Pseudoalteromonas piscicida
otu1005,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Blattabacteriaceae,Blattabacterium,Unclassified.Blattabacterium
otu1006,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Saccharophagus,Unclassified.Saccharophagus
otu1007,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Yoonia,Yoonia vestfoldensis
otu1008,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Archangiaceae,Stigmatella,Unclassified.Stigmatella
otu1009,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus niger
otu1010,Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Lentzea,Lechevalieria sp. HJ3
otu1011,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Erwinia,Erwinia billingiae
otu1012,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus licheniformis
otu1013,Eukaryota,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Unclassified.Papilio
otu1014,Eukaryota,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Xylaria,Unclassified.Xylaria
otu1015,Bacteria,Unclassified.uncultured bacterium A1Q1_fos_1246,Unclassified.uncultured bacterium A1Q1_fos_1246,Unclassified.uncultured bacterium A1Q1_fos_1246,Unclassified.uncultured bacterium A1Q1_fos_1246,Unclassified.uncultured bacterium A1Q1_fos_1246,Unclassified.uncultured bacterium A1Q1_fos_1246
otu1016,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Methylophilaceae,Methylovorus,Methylovorus glucosotrophus
otu1017,Eukaryota,Ascomycota,Dothideomycetes,Botryosphaeriales,Botryosphaeriaceae,Lasiodiplodia,Unclassified.Lasiodiplodia
otu1018,Unclassified.uncultured organism MedDCM-OCT-S04-C478,Unclassified.uncultured organism MedDCM-OCT-S04-C478,Unclassified.uncultured organism MedDCM-OCT-S04-C478,Unclassified.uncultured organism MedDCM-OCT-S04-C478,Unclassified.uncultured organism MedDCM-OCT-S04-C478,Unclassified.uncultured organism MedDCM-OCT-S04-C478,Unclassified.uncultured organism MedDCM-OCT-S04-C478
otu1019,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus xylosus
otu1020,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Francisellaceae,Francisella,Francisella philomiragia
otu1021,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,Thioalkalivibrio,Thioalkalivibrio versutus
otu1022,Eukaryota,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,Trichoderma sp. C-4
otu1023,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Loigolactobacillus,Unclassified.Loigolactobacillus
otu1024,Bacteria,Deferribacteres,Unclassified.Deferribacteres,Unclassified.Deferribacteres,Unclassified.Deferribacteres,Unclassified.Deferribacteres,Unclassified.Deferribacteres
otu1025,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas hengshuiensis
otu1026,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Unclassified.[Polyangium] brachysporum,Unclassified.[Polyangium] brachysporum,Unclassified.[Polyangium] brachysporum
otu1027,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Methylophilaceae,Methylotenera,Methylotenera mobilis
otu1028,Bacteria,Cyanobacteria,Unclassified.Nostocales,Nostocales,Calotrichaceae,Calothrix,Unclassified.Calothrix
otu1029,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Borreliaceae,Borrelia,Unclassified.Borrelia
otu1030,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus sp. 008
otu1031,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium simulans
otu1032,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus filamentosus
otu1033,Bacteria,Chloroflexi,Dehalococcoidia,Dehalococcoidales,Dehalococcoidaceae,Dehalococcoides,Unclassified.Dehalococcoides
otu1034,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Actinopolymorpha,Actinopolymorpha singaporensis
otu1035,Eukaryota,Ascomycota,Eurotiomycetes,Onygenales,Unclassified.Chrysosporium,Chrysosporium,Chrysosporium lucknowense
otu1036,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces cyanogenus
otu1037,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gramella,Gramella salexigens
otu1038,Bacteria,Spirochaetes,Spirochaetia,Leptospirales,Leptospiraceae,Turneriella,Unclassified.Turneriella
otu1039,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Unclassified.Mycobacteroides
otu1040,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium crudilactis
otu1041,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Emticicia,Emticicia oligotrophica
otu1042,Eukaryota,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Melanocarpus,Melanocarpus albomyces
otu1043,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfohalobiaceae,Desulfohalobium,Unclassified.Desulfohalobium
otu1044,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia,Paraburkholderia phytofirmans
otu1045,Bacteria,Deinococcus-Thermus,Deinococci,Trueperales,Trueperaceae,Truepera,Unclassified.Truepera
otu1046,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Gallionellaceae,Sideroxydans,Sideroxydans lithotrophicus
otu1047,Bacteria,Acidobacteria,Vicinamibacteria,Unclassified.Vicinamibacteraceae,Vicinamibacteraceae,Luteitalea,Unclassified.Luteitalea
otu1048,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Arsenophonus,Unclassified.Arsenophonus
otu1049,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylocella,Unclassified.Methylocella
otu1050,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Brevibacillus,Unclassified.Brevibacillus
otu1051,Bacteria,Cyanobacteria,Unclassified.Synechococcales,Synechococcales,Synechococcaceae,Thermosynechococcus,Unclassified.Thermosynechococcus
otu1052,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium argentoratense
otu1053,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Unclassified.Enterobacteriaceae bacterium bta3-1,Enterobacteriaceae bacterium bta3-1
otu1054,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Raoultella,Unclassified.Raoultella
otu1055,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Starkeya,Unclassified.Starkeya
otu1056,Bacteria,Unclassified.uncultured rumen bacterium,Unclassified.uncultured rumen bacterium,Unclassified.uncultured rumen bacterium,Unclassified.uncultured rumen bacterium,Unclassified.uncultured rumen bacterium,Unclassified.uncultured rumen bacterium
otu1057,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Sinorhizobium,Sinorhizobium fredii
otu1058,Eukaryota,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Agaricus,Unclassified.Agaricus
otu1059,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium imitans
otu1060,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Unclassified.Minicystis,Minicystis,Minicystis rosea
otu1061,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,Variovorax sp. PAMC 28711
otu1062,Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora,Micromonospora viridifaciens
otu1063,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unclassified.[Clostridium] cellulosi,Unclassified.[Clostridium] cellulosi
otu1064,Eukaryota,Discosea,Unclassified.Longamoebia,Longamoebia,Acanthamoebidae,Acanthamoeba,Acanthamoeba castellanii
otu1065,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas gingivalis
otu1066,Bacteria,Proteobacteria,Gammaproteobacteria,Acidiferrobacterales,Acidiferrobacteraceae,Sulfurifustis,Sulfurifustis variabilis
otu1067,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Piscirickettsiaceae,Piscirickettsia,Unclassified.Piscirickettsia
otu1068,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pectobacteriaceae,Pectobacterium,Pectobacterium carotovorum
otu1069,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Brevundimonas vesicularis
otu1070,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Metschnikowiaceae,Clavispora,Unclassified.Clavispora
otu1071,Eukaryota,Streptophyta,Magnoliopsida,Vitales,Vitaceae,Vitis,Unclassified.Vitis
otu1072,Eukaryota,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Thanatephorus,Unclassified.Thanatephorus
otu1073,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Marivirgaceae,Marivirga,Marivirga tractuosa
otu1074,Eukaryota,Arthropoda,Insecta,Diptera,Drosophilidae,Drosophila,Unclassified.Drosophila
otu1075,Bacteria,Unclassified.candidate division Kazan bacterium GW2011_GWA1_50_15,Unclassified.candidate division Kazan bacterium GW2011_GWA1_50_15,Unclassified.candidate division Kazan bacterium GW2011_GWA1_50_15,Unclassified.candidate division Kazan bacterium GW2011_GWA1_50_15,Unclassified.candidate division Kazan bacterium GW2011_GWA1_50_15,candidate division Kazan bacterium GW2011_GWA1_50_15
otu1076,Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis,Amycolatopsis mediterranei
otu1077,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Haloferacaceae,Halogeometricum,Halogeometricum borinquense
otu1078,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Desulfotomaculum,Desulfotomaculum ferrireducens
otu1079,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Auraticoccus,Unclassified.Auraticoccus
