otu_id,Kingdom,Phylum,Class,Order,Family,Genus,Species
otu2136,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Pseudopropionibacterium,Pseudopropionibacterium propionicum
otu2137,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces rameus
otu2138,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Variibacter,Variibacter gotjawalensis
otu2139,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cyclobacteriaceae,Cyclobacterium,Cyclobacterium amurskyense
otu2140,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Hafniaceae,Edwardsiella,Edwardsiella hoshinae
otu2141,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,Desulfovibrio magneticus
otu2142,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Croceibacter,Unclassified.Croceibacter
otu2143,Eukaryota,Ascomycota,Sordariomycetes,Xylariales,Hypoxylaceae,Daldinia,Unclassified.Daldinia
otu2144,Bacteria,Unclassified.uncultured bacterium CSL1,Unclassified.uncultured bacterium CSL1,Unclassified.uncultured bacterium CSL1,Unclassified.uncultured bacterium CSL1,Unclassified.uncultured bacterium CSL1,Unclassified.uncultured bacterium CSL1
otu2145,Bacteria,Unclassified.uncultured bacterium FLS12,Unclassified.uncultured bacterium FLS12,Unclassified.uncultured bacterium FLS12,Unclassified.uncultured bacterium FLS12,Unclassified.uncultured bacterium FLS12,Unclassified.uncultured bacterium FLS12
otu2146,Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Saccharopolyspora,Saccharopolyspora erythraea
otu2147,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,Variovorax paradoxus
otu2148,Bacteria,Unclassified.uncultured bacterium Ad_150_H18,Unclassified.uncultured bacterium Ad_150_H18,Unclassified.uncultured bacterium Ad_150_H18,Unclassified.uncultured bacterium Ad_150_H18,Unclassified.uncultured bacterium Ad_150_H18,Unclassified.uncultured bacterium Ad_150_H18
otu2149,Bacteria,Actinobacteria,Actinobacteria,Streptosporangiales,Nocardiopsaceae,Thermobifida,Thermobifida halotolerans
otu2150,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Vulgatibacteraceae,Vulgatibacter,Unclassified.Vulgatibacter
otu2151,Bacteria,Chloroflexi,Chloroflexia,Herpetosiphonales,Herpetosiphonaceae,Herpetosiphon,Herpetosiphon aurantiacus
otu2152,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,Unclassified.alpha proteobacterium HIMB59,Unclassified.alpha proteobacterium HIMB59
otu2153,Bacteria,Unclassified.candidate division TM6 bacterium GW2011_GWF2_28_16,Unclassified.candidate division TM6 bacterium GW2011_GWF2_28_16,Unclassified.candidate division TM6 bacterium GW2011_GWF2_28_16,Unclassified.candidate division TM6 bacterium GW2011_GWF2_28_16,Unclassified.candidate division TM6 bacterium GW2011_GWF2_28_16,Unclassified.candidate division TM6 bacterium GW2011_GWF2_28_16
otu2154,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Candidatus Hamiltonella,Candidatus Hamiltonella defensa
otu2155,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylorubrum,Methylorubrum zatmanii
otu2156,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodovulum,Unclassified.Rhodovulum
otu2157,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Niveispirillum,Unclassified.Niveispirillum
otu2158,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Thiotrichaceae,Thioploca,Thioploca ingrica
otu2159,Bacteria,Bacteroidetes,Unclassified.Bacteroidetes,Unclassified.Bacteroidetes,Unclassified.Bacteroidetes,Unclassified.Bacteroidetes,Unclassified.Bacteroidetes
otu2160,Eukaryota,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Mycothermus,Unclassified.Mycothermus
otu2161,Eukaryota,Chytridiomycota,Unclassified.Chytridiomycota,Unclassified.Chytridiomycota,Unclassified.Chytridiomycota,Unclassified.Chytridiomycota,Unclassified.Chytridiomycota
otu2162,Eukaryota,Parabasalia,Unclassified.Spirotrichonymphida,Spirotrichonymphida,Holomastigotoididae,Holomastigotoides,Holomastigotoides mirabile
otu2163,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus sp. WMMA185
otu2164,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium striatum
otu2165,Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Carboxydothermus,Unclassified.Carboxydothermus
otu2166,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Unclassified.Burkholderiales bacterium YL45,Unclassified.Burkholderiales bacterium YL45,Burkholderiales bacterium YL45
otu2167,Bacteria,Proteobacteria,Gammaproteobacteria,Unclassified.Thiolapillus,Unclassified.Thiolapillus,Thiolapillus,Thiolapillus brandeum
otu2168,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Unclassified.Porphyromonas
otu2169,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter junii
otu2170,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus sp. C36
otu2171,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas agarici
otu2172,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,Chenopodium,Unclassified.Chenopodium
otu2173,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Plantibacter,Plantibacter flavus
otu2174,Bacteria,Unclassified.uncultured soil bacterium,Unclassified.uncultured soil bacterium,Unclassified.uncultured soil bacterium,Unclassified.uncultured soil bacterium,Unclassified.uncultured soil bacterium,uncultured soil bacterium
otu2175,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus oryzae
otu2176,Bacteria,Bacteroidetes,Bacteroidia,Marinilabiliales,Marinilabiliaceae,Alkalitalea,Unclassified.Alkalitalea
otu2177,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces chattanoogensis
otu2178,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Desulfofarcimen,Unclassified.Desulfofarcimen
otu2179,Bacteria,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus sp. GAS368
otu2180,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas mendocina
otu2181,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas aeruginosa
otu2182,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Chromobacteriaceae,Pseudogulbenkiania,Pseudogulbenkiania sp. NH8B
otu2183,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
otu2184,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus amylovorus
otu2185,Eukaryota,Ascomycota,Sordariomycetes,Glomerellales,Plectosphaerellaceae,Verticillium,Verticillium longisporum
otu2186,Bacteria,Caldiserica,Caldisericia,Caldisericales,Caldisericaceae,Caldisericum,Unclassified.Caldisericum
otu2187,Bacteria,Gemmatimonadetes,Unclassified.Gemmatimonadetes,Unclassified.Gemmatimonadetes,Unclassified.Gemmatimonadetes,Unclassified.Gemmatimonadetes,Unclassified.Gemmatimonadetes
otu2188,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas psychrotolerans
otu2189,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Unclassified.Mitsuaria,Mitsuaria,Unclassified.Mitsuaria
otu2190,Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora,Micromonospora siamensis
otu2191,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium rubens
otu2192,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Unclassified.Mitsuaria,Mitsuaria,Mitsuaria sp. 7
otu2193,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Geobacteraceae,Geobacter,Geobacter lovleyi
otu2194,Eukaryota,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,Unclassified.Apis
otu2195,Bacteria,Firmicutes,Bacilli,Bacillales,Alicyclobacillaceae,Tumebacillus,Tumebacillus avium
otu2196,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Anaplasmataceae,Wolbachia,Wolbachia endosymbiont of Folsomia candida
otu2197,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Croceicoccus,Unclassified.Croceicoccus
otu2198,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Lelliottia,Unclassified.Lelliottia
otu2199,Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia,Pseudonocardia dioxanivorans
otu2200,Bacteria,Aquificae,Aquificae,Aquificales,Aquificaceae,Hydrogenobaculum,Unclassified.Hydrogenobaculum
otu2201,Eukaryota,Streptophyta,Magnoliopsida,Ericales,Theaceae,Camellia,Unclassified.Camellia
otu2202,Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Ammonifex,Unclassified.Ammonifex
otu2203,Bacteria,Coprothermobacterota,Unclassified.Coprothermobacterota,Unclassified.Coprothermobacterota,Unclassified.Coprothermobacterota,Unclassified.Coprothermobacterota,Unclassified.Coprothermobacterota
otu2204,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces longisporoflavus
otu2205,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Moritellaceae,Moritella,Unclassified.Moritella
otu2206,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Zymomonas,Unclassified.Zymomonas
otu2207,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Cellvibrio,Cellvibrio sp. PSBB023
otu2208,Eukaryota,Nematoda,Chromadorea,Rhabditida,Heteroderidae,Heterodera,Unclassified.Heterodera
otu2209,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces griseus
otu2210,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanothermaceae,Methanothermus,Unclassified.Methanothermus
otu2211,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Brevibacillus,Brevibacillus formosus
otu2212,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Chelatococcaceae,Chelatococcus,Chelatococcus sp. CO-6
otu2213,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Pseudarthrobacter,Pseudarthrobacter sulfonivorans
otu2214,Bacteria,Proteobacteria,Alphaproteobacteria,Magnetococcales,Magnetococcaceae,Magnetococcus,Unclassified.Magnetococcus
otu2215,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Unclassified.secondary endosymbiont of Heteropsylla cubana,Unclassified.secondary endosymbiont of Heteropsylla cubana
otu2216,Bacteria,Candidatus Woesebacteria,Unclassified.Candidatus Woesebacteria,Unclassified.Candidatus Woesebacteria,Unclassified.Candidatus Woesebacteria,Unclassified.Candidatus Woesebacteria,Unclassified.Candidatus Woesebacteria
otu2217,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cyclobacteriaceae,Algoriphagus,Algoriphagus sanaruensis
otu2218,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Unclassified.Citrobacter
otu2219,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Kingella,Unclassified.Kingella
otu2220,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Nitrospirillum,Nitrospirillum amazonense
otu2221,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Hydrogenophaga,Hydrogenophaga sp. RAC07
otu2222,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Delftia,Delftia sp. Cs1-4
otu2223,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Leisingera,Leisingera methylohalidivorans
otu2224,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces lividans
otu2225,Bacteria,Actinobacteria,Actinobacteria,Unclassified.Actinobacteria bacterium IMCC26256,Unclassified.Actinobacteria bacterium IMCC26256,Unclassified.Actinobacteria bacterium IMCC26256,Actinobacteria bacterium IMCC26256
otu2226,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,Roseiflexus,Roseiflexus sp. RS-1
otu2227,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium kansasii
otu2228,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,Massilia sp. NR 4-1
otu2229,Eukaryota,Mucoromycota,Mucoromycetes,Mucorales,Lichtheimiaceae,Lichtheimia,Unclassified.Lichtheimia
otu2230,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia,Paraburkholderia phymatum
otu2231,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Microlunatus,Unclassified.Microlunatus
otu2232,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Delftia,Delftia acidovorans
otu2233,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Natronococcus,Unclassified.Natronococcus
otu2234,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Unclassified.Aspergillus
otu2235,Bacteria,Cyanobacteria,Unclassified.Synechococcales,Synechococcales,Synechococcaceae,Dactylococcopsis,Unclassified.Dactylococcopsis
otu2236,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Methylophilaceae,Methylobacillus,Unclassified.Methylobacillus
otu2237,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Micrococcus,Unclassified.Micrococcus
otu2238,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas citronellolis
otu2239,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Thiotrichaceae,Thioploca,Unclassified.Thioploca
otu2240,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. CFMR 7
otu2241,Eukaryota,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Radopholus,Unclassified.Radopholus
otu2242,Eukaryota,Mollusca,Gastropoda,Lepetellida,Haliotidae,Haliotis,Unclassified.Haliotis
otu2243,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Polaribacter,Unclassified.Polaribacter
otu2244,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,Ruminococcus bicirculans
otu2245,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium rhodesiae
otu2246,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophobacteraceae,Syntrophobacter,Unclassified.Syntrophobacter
otu2247,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Kribbella,Unclassified.Kribbella
otu2248,Eukaryota,Unclassified.Oomycota,Oomycota,Peronosporales,Peronosporaceae,Phytophthora,Phytophthora infestans
otu2249,Eukaryota,Ascomycota,Sordariomycetes,Hypocreales,Clavicipitaceae,Metarhizium,Metarhizium anisopliae
otu2250,Eukaryota,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,Trichoderma ghanense
otu2251,Bacteria,Candidatus Microgenomates,Unclassified.Candidatus Microgenomates,Unclassified.Candidatus Microgenomates,Unclassified.Candidatus Microgenomates,Unclassified.Candidatus Microgenomates,Unclassified.Candidatus Microgenomates
otu2252,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Hymenobacteraceae,Rufibacter,Rufibacter sp. DG15C
otu2253,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Rathayibacter,Unclassified.Rathayibacter
otu2254,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus pyridinivorans
otu2255,Eukaryota,Streptophyta,Magnoliopsida,Solanales,Convolvulaceae,Ipomoea,Ipomoea batatas
otu2256,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Unclassified.Bacteroides
otu2257,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,Gemmata,Gemmata sp. SH-PL17
otu2258,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Herbaspirillum,Herbaspirillum hiltneri
otu2259,Bacteria,Cyanobacteria,Unclassified.Nostocales,Nostocales,Scytonemataceae,Scytonema,Scytonema sp. HK-05
otu2260,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Conexibacteraceae,Conexibacter,Conexibacter woesei
otu2261,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Pantoea,Unclassified.Pantoea
otu2262,Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis,Amycolatopsis orientalis
otu2263,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,Unclassified.Sphingobium
otu2264,Unclassified.uncultured microorganism,Unclassified.uncultured microorganism,Unclassified.uncultured microorganism,Unclassified.uncultured microorganism,Unclassified.uncultured microorganism,Unclassified.uncultured microorganism,Unclassified.uncultured microorganism
otu2265,Bacteria,Proteobacteria,Gammaproteobacteria,Unclassified.Sedimenticola,Unclassified.Sedimenticola,Sedimenticola,Unclassified.Sedimenticola
otu2266,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Friedmanniella,Friedmanniella luteola
otu2267,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Rhodopseudomonas,Unclassified.Rhodopseudomonas
otu2268,Eukaryota,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,Arthrobotrys,Unclassified.Arthrobotrys
otu2269,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Halothiobacillaceae,Halothiobacillus,Unclassified.Halothiobacillus
otu2270,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Friedmanniella,Unclassified.Friedmanniella
otu2271,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Psychromicrobium,Unclassified.Psychromicrobium
otu2272,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Chelativorans,Unclassified.Chelativorans
otu2273,Eukaryota,Cnidaria,Hydrozoa,Anthoathecata,Hydractiniidae,Hydractinia,Unclassified.Hydractinia
otu2274,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas paucimobilis
otu2275,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas fulva
otu2276,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,Unclassified.Lachnoclostridium
otu2277,Bacteria,Actinobacteria,Actinobacteria,Geodermatophilales,Geodermatophilaceae,Geodermatophilus,Geodermatophilus obscurus
otu2278,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Brevefilum,Unclassified.Brevefilum
otu2279,Eukaryota,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Phyllotreta,Unclassified.Phyllotreta
otu2280,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Salipiger,Unclassified.Salipiger
otu2281,Eukaryota,Arthropoda,Insecta,Orthoptera,Acrididae,Melanoplus,Unclassified.Melanoplus
otu2282,Eukaryota,Ascomycota,Dothideomycetes,Dothideales,Unclassified.Dichomera,Dichomera,Unclassified.Dichomera
otu2283,Bacteria,Aquificae,Aquificae,Aquificales,Hydrogenothermaceae,Sulfurihydrogenibium,Unclassified.Sulfurihydrogenibium
otu2284,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Acetobacter,Unclassified.Acetobacter
otu2285,Bacteria,Candidatus Microgenomates,Unclassified.uncultured Microgenomates bacterium Rifle_16ft_4_minimus_37906,Unclassified.uncultured Microgenomates bacterium Rifle_16ft_4_minimus_37906,Unclassified.uncultured Microgenomates bacterium Rifle_16ft_4_minimus_37906,Unclassified.uncultured Microgenomates bacterium Rifle_16ft_4_minimus_37906,Unclassified.uncultured Microgenomates bacterium Rifle_16ft_4_minimus_37906
otu2286,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Thiotrichaceae,Beggiatoa,Unclassified.Beggiatoa
